page,clicks,impressions,ctr,position
https://stats47.jp/ranking/local-assigned-tax-prefecture,0,1,0.0000,4.00
https://stats47.jp/ranking/local-bonds-prefecture,0,11,0.0000,7.27
https://stats47.jp/ranking/local-debt-current,0,15,0.0000,10.13
https://stats47.jp/ranking/local-tax-prefecture,0,37,0.0000,10.65
https://stats47.jp/ranking/lotus-root-consumption-expenditure,0,11,0.0000,8.09
https://stats47.jp/ranking/lotus-root-consumption-quantity,0,16,0.0000,6.75
https://stats47.jp/ranking/mackerel-consumption-quantity,0,16,0.0000,4.88
https://stats47.jp/ranking/manager-annual-income,0,3,0.0000,7.67
https://stats47.jp/ranking/mandarin-consumption-expenditure,0,2,0.0000,8.50
https://stats47.jp/ranking/manju-consumption-expenditure,0,3,0.0000,6.00
https://stats47.jp/ranking/manufacturing-net-value-added-private,0,7,0.0000,9.57
https://stats47.jp/ranking/margarine-consumption-expenditure,0,4,0.0000,3.75
https://stats47.jp/ranking/margarine-consumption-quantity,0,1,0.0000,4.00
https://stats47.jp/ranking/meal-kit-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/melon-consumption-expenditure,0,12,0.0000,6.50
https://stats47.jp/ranking/membership-fees-consumption-expenditure,0,1,0.0000,5.00
https://stats47.jp/ranking/mens-coat-consumption-expenditure,0,5,0.0000,1.60
https://stats47.jp/ranking/mens-jacket-consumption-quantity,0,5,0.0000,9.00
https://stats47.jp/ranking/mens-pants-consumption-expenditure,0,2,0.0000,6.00
https://stats47.jp/ranking/mens-shoes-consumption-expenditure,0,6,0.0000,8.17
https://stats47.jp/ranking/mens-shoes-consumption-quantity,0,1,0.0000,8.00
https://stats47.jp/ranking/mens-sleepwear-consumption-expenditure,0,2,0.0000,2.50
https://stats47.jp/ranking/mens-socks-consumption-expenditure,0,5,0.0000,7.20
https://stats47.jp/ranking/mens-socks-consumption-quantity,0,1,0.0000,5.00
https://stats47.jp/ranking/mens-suit-consumption-expenditure,0,3,0.0000,5.33
https://stats47.jp/ranking/mens-suit-consumption-quantity,0,5,0.0000,6.60
https://stats47.jp/ranking/middle-school-students-1-per,0,25,0.0000,7.36
https://stats47.jp/ranking/midwife-by-prefecture,0,32,0.0000,32.25
https://stats47.jp/ranking/midwife-count,0,2,0.0000,5.50
https://stats47.jp/ranking/miscellaneous-income-prefecture,0,2,0.0000,11.50
https://stats47.jp/ranking/miscellaneous-school-count,0,72,0.0000,8.56
https://stats47.jp/ranking/miscellaneous-school-count-per-100k,0,15,0.0000,8.53
https://stats47.jp/ranking/miscellaneous-school-students,0,14,0.0000,9.00
https://stats47.jp/ranking/miso-consumption-expenditure,0,8,0.0000,8.63
https://stats47.jp/ranking/mobile-phone-consumption-expenditure,0,1,0.0000,12.00
https://stats47.jp/ranking/mochi-consumption-expenditure,0,3,0.0000,7.33
https://stats47.jp/ranking/motorcycle-count,0,1,0.0000,3.00
https://stats47.jp/ranking/music-lesson-consumption-expenditure,0,1,0.0000,5.00
https://stats47.jp/ranking/musical-instrument-consumption-expenditure,0,5,0.0000,7.40
https://stats47.jp/ranking/national-health-insurance-medical-expense-per-person,0,1,0.0000,10.00
https://stats47.jp/ranking/nature-park-area,0,13,0.0000,7.62
https://stats47.jp/ranking/necktie-consumption-quantity,0,1,0.0000,4.00
https://stats47.jp/ranking/neighborhood-park-count,0,3,0.0000,6.00
https://stats47.jp/ranking/net-increase-rate-deposits-worker-households,0,1,0.0000,11.00
https://stats47.jp/ranking/new-condo-starts,0,12,0.0000,10.17
https://stats47.jp/ranking/new-graduate-scheduled-salary-highschool-male,0,11,0.0000,5.55
https://stats47.jp/ranking/new-graduate-scheduled-salary-university-male,0,2,0.0000,8.00
https://stats47.jp/ranking/new-graduate-starting-salary-college-male,0,1,0.0000,7.00
https://stats47.jp/ranking/new-rental-starts,0,15,0.0000,8.27
https://stats47.jp/ranking/nhk-fee-consumption-expenditure,0,1,0.0000,5.00
https://stats47.jp/ranking/night-soil-treatment-population-ratio,0,1,0.0000,2.00
https://stats47.jp/ranking/noise-regulation-rate,0,2,0.0000,7.00
https://stats47.jp/ranking/notebooks-paper-consumption-expenditure,0,3,0.0000,3.33
https://stats47.jp/ranking/nuclear-power-plant-count,0,5,0.0000,6.80
https://stats47.jp/ranking/number-of-hotel-facilities,0,1,0.0000,38.00
https://stats47.jp/ranking/number-of-hotel-rooms,0,8,0.0000,8.63
https://stats47.jp/ranking/nurse-annual-income,0,1,0.0000,11.00
https://stats47.jp/ranking/nursery-education-diffusion-rate,0,2,0.0000,3.50
https://stats47.jp/ranking/nurses-per-100k-population,0,1,0.0000,8.00
https://stats47.jp/ranking/nursing-assistant-annual-income,0,2,0.0000,4.00
https://stats47.jp/ranking/nursing-care-insurance-benefit,0,4,0.0000,8.50
https://stats47.jp/ranking/nursing-home-capacity-per-1000-65plus,0,2,0.0000,5.00
https://stats47.jp/ranking/nursing-home-count-per-100k-65plus,0,2,0.0000,6.50
https://stats47.jp/ranking/octopus-consumption-expenditure,0,2,0.0000,5.00
https://stats47.jp/ranking/onigiri-consumption-expenditure,0,4,0.0000,9.00
https://stats47.jp/ranking/onion-consumption-expenditure,0,3,0.0000,6.67
https://stats47.jp/ranking/orange-consumption-expenditure,0,10,0.0000,6.90
https://stats47.jp/ranking/orange-consumption-quantity,0,14,0.0000,6.64
https://stats47.jp/ranking/other-admission-game-consumption-expenditure,0,4,0.0000,8.25
https://stats47.jp/ranking/other-beauty-products-consumption-expenditure,0,11,0.0000,7.18
https://stats47.jp/ranking/other-beauty-service-consumption-expenditure,0,5,0.0000,6.20
https://stats47.jp/ranking/other-bread-consumption-expenditure,0,16,0.0000,9.31
https://stats47.jp/ranking/other-ceremony-expense-consumption-expenditure,0,2,0.0000,2.00
https://stats47.jp/ranking/other-citrus-consumption-quantity,0,1,0.0000,9.00
https://stats47.jp/ranking/other-clothing-misc-consumption-expenditure,0,1,0.0000,4.00
https://stats47.jp/ranking/other-clothing-service-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/other-communication-device-consumption-expenditure,0,1,0.0000,12.00
https://stats47.jp/ranking/other-consumption-expenditure-ratio-multi-person-households,0,3,0.0000,10.00
https://stats47.jp/ranking/other-dairy-consumption-expenditure,0,3,0.0000,13.00
https://stats47.jp/ranking/other-dried-vegetables-seaweed-consumption-expenditure,0,16,0.0000,7.13
https://stats47.jp/ranking/other-drink-misc-consumption-expenditure,0,4,0.0000,10.25
https://stats47.jp/ranking/other-education-fee-consumption-expenditure,0,3,0.0000,9.00
https://stats47.jp/ranking/other-entertainment-goods-consumption-expenditure,0,1,0.0000,1.00
https://stats47.jp/ranking/other-fabric-yarn-consumption-expenditure,0,3,0.0000,2.67
https://stats47.jp/ranking/other-fish-paste-consumption-expenditure,0,3,0.0000,10.00
https://stats47.jp/ranking/other-fresh-fruit-consumption-expenditure,0,1,0.0000,7.00
https://stats47.jp/ranking/other-grains-consumption-quantity,0,3,0.0000,8.67
https://stats47.jp/ranking/other-health-supplies-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/other-japanese-sweets-consumption-expenditure,0,3,0.0000,7.00
https://stats47.jp/ranking/other-leafy-vegetables-consumption-expenditure,0,5,0.0000,3.00
https://stats47.jp/ranking/other-leafy-vegetables-consumption-quantity,0,1,0.0000,5.00
https://stats47.jp/ranking/other-lesson-fees-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/other-meat-consumption-expenditure,0,4,0.0000,6.75
https://stats47.jp/ranking/other-meat-consumption-quantity,0,7,0.0000,5.57
https://stats47.jp/ranking/other-medicine-consumption-expenditure,0,2,0.0000,9.00
https://stats47.jp/ranking/other-mens-clothing-consumption-expenditure,0,4,0.0000,10.50
https://stats47.jp/ranking/other-misc-expense-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/other-mushroom-consumption-expenditure,0,8,0.0000,7.00
https://stats47.jp/ranking/other-mushroom-consumption-quantity,0,41,0.0000,6.93
https://stats47.jp/ranking/other-non-savings-insurance-consumption-expenditure,0,8,0.0000,5.63
https://stats47.jp/ranking/other-noodle-dining-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/other-personal-items-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/other-processed-fish-ext-consumption-expenditure,0,3,0.0000,9.00
https://stats47.jp/ranking/other-processed-meat-consumption-expenditure,0,7,0.0000,6.43
https://stats47.jp/ranking/other-root-vegetables-consumption-quantity,0,2,0.0000,7.50
https://stats47.jp/ranking/other-salted-dried-fish-consumption-expenditure,0,5,0.0000,7.00
https://stats47.jp/ranking/other-school-stationery-consumption-expenditure,0,5,0.0000,9.20
https://stats47.jp/ranking/other-school-supplies-consumption-expenditure,0,2,0.0000,9.00
https://stats47.jp/ranking/other-sports-facility-consumption-expenditure,0,3,0.0000,6.33
https://stats47.jp/ranking/other-staple-dining-consumption-expenditure,0,6,0.0000,8.00
https://stats47.jp/ranking/other-staple-prepared-consumption-expenditure,0,2,0.0000,6.50
https://stats47.jp/ranking/other-stationery-consumption-expenditure,0,2,0.0000,8.50
https://stats47.jp/ranking/other-sweets-consumption-expenditure,0,7,0.0000,9.14
https://stats47.jp/ranking/other-tableware-consumption-expenditure,0,1,0.0000,10.00
https://stats47.jp/ranking/other-tea-leaves-consumption-quantity,0,1,0.0000,6.00
https://stats47.jp/ranking/other-toys-consumption-expenditure,0,2,0.0000,8.50
https://stats47.jp/ranking/other-vegetable-pickles-consumption-expenditure,0,33,0.0000,7.58
https://stats47.jp/ranking/other-vegetable-seaweed-processed-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/other-vegetables-consumption-expenditure,0,3,0.0000,8.67
https://stats47.jp/ranking/other-vegetables-consumption-quantity,0,14,0.0000,7.64
https://stats47.jp/ranking/other-western-sweets-consumption-expenditure,0,3,0.0000,11.00
https://stats47.jp/ranking/other-womens-clothing-consumption-expenditure,0,2,0.0000,5.50
https://stats47.jp/ranking/other-womens-underwear-consumption-expenditure,0,4,0.0000,7.75
https://stats47.jp/ranking/outpatient-rate-per-1000,0,18,0.0000,7.78
https://stats47.jp/ranking/overtime-pay-admin-prefecture,0,1,0.0000,5.00
https://stats47.jp/ranking/oyster-consumption-quantity,0,3,0.0000,7.33
https://stats47.jp/ranking/paid-nursing-home-capacity-per-1000-65plus,0,4,0.0000,8.75
https://stats47.jp/ranking/pasta-consumption-expenditure,0,10,0.0000,8.60
https://stats47.jp/ranking/patient-receiving-rate-by-disease,0,17,0.0000,10.35
https://stats47.jp/ranking/paved-road-main-length,0,10,0.0000,6.90
https://stats47.jp/ranking/peach-consumption-expenditure,0,9,0.0000,8.44
https://stats47.jp/ranking/per-capita-firefighting-expenditure-tokyo-municipal,0,1,0.0000,10.00
https://stats47.jp/ranking/per-capita-kenmin-shotoku-h17,0,5,0.0000,7.60
https://stats47.jp/ranking/per-capita-kenmin-shotoku-h23,0,3,0.0000,5.67
https://stats47.jp/ranking/per-child-public-elementary-school-expenditure-pref-municipal,0,4,0.0000,13.50
https://stats47.jp/ranking/perm-consumption-quantity,0,1,0.0000,10.00
https://stats47.jp/ranking/persimmon-consumption-expenditure,0,2,0.0000,11.00
https://stats47.jp/ranking/personal-computer-consumption-expenditure,0,1,0.0000,10.00
https://stats47.jp/ranking/personal-items-service-consumption-expenditure,0,7,0.0000,6.71
https://stats47.jp/ranking/pet-supplies-consumption-expenditure,0,2,0.0000,6.00
https://stats47.jp/ranking/pharmacy-count-by-prefecture,0,19,0.0000,15.74
https://stats47.jp/ranking/photo-printing-consumption-expenditure,0,2,0.0000,2.50
https://stats47.jp/ranking/physical-disability-certificates-issued-per-1000,0,23,0.0000,8.22
https://stats47.jp/ranking/physical-disability-rehabilitation-cases,0,1,0.0000,4.00
https://stats47.jp/ranking/physical-disability-rehabilitation-center-cases-per-1000,0,2,0.0000,7.00
https://stats47.jp/ranking/physical-disability-rehabilitation-facility-capacity-per-100k,0,3,0.0000,3.33
https://stats47.jp/ranking/physicians-in-medical-facilities,0,7,0.0000,11.57
https://stats47.jp/ranking/pickled-chinese-cabbage-consumption-quantity,0,2,0.0000,5.00
https://stats47.jp/ranking/pickled-daikon-consumption-expenditure,0,2,0.0000,6.50
https://stats47.jp/ranking/pickled-daikon-consumption-quantity,0,2,0.0000,4.50
https://stats47.jp/ranking/pilot-annual-income,0,4,0.0000,7.75
https://stats47.jp/ranking/planned-construction-cost-per-m2,0,18,0.0000,8.56
https://stats47.jp/ranking/port-cargo-export,0,7,0.0000,7.57
https://stats47.jp/ranking/port-cargo-import,0,1,0.0000,10.00
https://stats47.jp/ranking/port-cargo-total,0,2,0.0000,7.00
https://stats47.jp/ranking/port-container-count,0,1,0.0000,5.00
https://stats47.jp/ranking/port-inbound-ships,0,8,0.0000,6.00
https://stats47.jp/ranking/port-passengers-total,0,11,0.0000,7.18
https://stats47.jp/ranking/port-ships-tonnage,0,6,0.0000,6.00
https://stats47.jp/ranking/post-office-count,0,19,0.0000,7.37
https://stats47.jp/ranking/potato-consumption-expenditure,0,46,0.0000,7.78
https://stats47.jp/ranking/pots-kettles-consumption-expenditure,0,4,0.0000,4.75
https://stats47.jp/ranking/pots-kettles-consumption-quantity,0,6,0.0000,7.83
https://stats47.jp/ranking/powdered-milk-consumption-expenditure,0,3,0.0000,7.00
https://stats47.jp/ranking/practical-nurse-annual-income,0,2,0.0000,7.00
https://stats47.jp/ranking/prefectural-nature-park-area,0,13,0.0000,7.62
https://stats47.jp/ranking/preschool-fee-consumption-expenditure,0,3,0.0000,11.67
https://stats47.jp/ranking/prime-contractor-completed-construction-public,0,1,0.0000,7.00
https://stats47.jp/ranking/private-high-school-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/private-life-insurance-contracts,0,7,0.0000,2.29
https://stats47.jp/ranking/private-rented-housing-ratio,0,3,0.0000,8.00
https://stats47.jp/ranking/private-sports-facility,0,2,0.0000,10.50
https://stats47.jp/ranking/private-university-consumption-expenditure,0,2,0.0000,4.00
https://stats47.jp/ranking/propane-gas-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/property-expenses-prefecture,0,1,0.0000,1.00
https://stats47.jp/ranking/psychiatric-hospital-bed-occupancy-rate,0,6,0.0000,7.83
https://stats47.jp/ranking/public-elementary-school-consumption-expenditure,0,2,0.0000,11.50
https://stats47.jp/ranking/public-hall-count,0,1,0.0000,11.00
https://stats47.jp/ranking/public-works-expenses-prefecture,0,7,0.0000,9.14
https://stats47.jp/ranking/pumpkin-consumption-expenditure,0,3,0.0000,7.67
https://stats47.jp/ranking/quasi-national-park-area,0,10,0.0000,7.30
https://stats47.jp/ranking/rabies-vaccination-dogs,0,1,0.0000,9.00
https://stats47.jp/ranking/railway-passengers,0,40,0.0000,14.60
https://stats47.jp/ranking/railway-station-count,0,26,0.0000,8.04
https://stats47.jp/ranking/ramen-dining-consumption-expenditure,0,14,0.0000,5.71
https://stats47.jp/ranking/refrigerator-consumption-expenditure,0,2,0.0000,9.50
https://stats47.jp/ranking/refrigerator-consumption-quantity,0,7,0.0000,5.29
https://stats47.jp/ranking/renovation-rate,0,1,0.0000,8.00
https://stats47.jp/ranking/rental-car-consumption-expenditure,0,4,0.0000,5.75
https://stats47.jp/ranking/resident-foreigner-asia,0,2,0.0000,14.00
https://stats47.jp/ranking/resident-foreigner-china,0,3,0.0000,11.33
https://stats47.jp/ranking/resident-foreigner-europe,0,8,0.0000,4.13
https://stats47.jp/ranking/resident-foreigner-korea,0,3,0.0000,23.33
https://stats47.jp/ranking/resident-foreigner-north-america,0,7,0.0000,10.29
https://stats47.jp/ranking/resident-foreigner-population,0,2,0.0000,10.50
https://stats47.jp/ranking/residential-building-construction-cost,0,97,0.0000,9.94
https://stats47.jp/ranking/residential-building-starts,0,3,0.0000,5.67
https://stats47.jp/ranking/residential-land-price-change-rate,0,5,0.0000,8.40
https://stats47.jp/ranking/retail-sales-amount-by-prefecture,0,21,0.0000,10.33
https://stats47.jp/ranking/retirement-allowance-admin-prefecture,0,40,0.0000,5.90
https://stats47.jp/ranking/rice-harvest-volume,0,6,0.0000,6.33
https://stats47.jp/ranking/rice-yield-per-10a,0,7,0.0000,9.43
https://stats47.jp/ranking/road-prefectural-route-length,0,5,0.0000,6.80
https://stats47.jp/ranking/road-total-length-with-expressway,0,10,0.0000,10.60
https://stats47.jp/ranking/rooms-per-dwelling-rented,0,2,0.0000,8.00
https://stats47.jp/ranking/salad-consumption-expenditure,0,4,0.0000,3.25
https://stats47.jp/ranking/sales-clerk-annual-income,0,1,0.0000,2.00
https://stats47.jp/ranking/salmon-consumption-expenditure,0,2,0.0000,6.50
https://stats47.jp/ranking/salted-salmon-consumption-expenditure,0,3,0.0000,5.33
https://stats47.jp/ranking/salted-salmon-consumption-quantity,0,5,0.0000,4.60
https://stats47.jp/ranking/sardine-consumption-quantity,0,11,0.0000,5.45
https://stats47.jp/ranking/saury-consumption-expenditure,0,2,0.0000,8.00
https://stats47.jp/ranking/saury-consumption-quantity,0,6,0.0000,4.33
https://stats47.jp/ranking/sausage-consumption-expenditure,0,17,0.0000,4.65
https://stats47.jp/ranking/sausage-consumption-quantity,0,11,0.0000,7.55
https://stats47.jp/ranking/savory-bread-consumption-expenditure,0,6,0.0000,7.33
https://stats47.jp/ranking/scallop-consumption-quantity,0,4,0.0000,6.25
https://stats47.jp/ranking/scheduled-salary-male,0,4,0.0000,5.00
https://stats47.jp/ranking/science-museum-count,0,9,0.0000,8.56
https://stats47.jp/ranking/sea-bream-consumption-expenditure,0,7,0.0000,11.14
https://stats47.jp/ranking/sea-bream-consumption-quantity,0,25,0.0000,7.36
https://stats47.jp/ranking/secondary-industry-employees-per-establishment,0,2,0.0000,11.00
https://stats47.jp/ranking/secondary-industry-employees-per-establishment-census,0,36,0.0000,8.94
https://stats47.jp/ranking/senility-death-rate,0,7,0.0000,8.00
https://stats47.jp/ranking/sewage-flush-toilet-population,0,8,0.0000,6.50
https://stats47.jp/ranking/sewerage-coverage-rate,0,49,0.0000,11.00
https://stats47.jp/ranking/sewerage-drainage-population,0,3,0.0000,5.67
https://stats47.jp/ranking/shared-burden-fees-prefecture,0,3,0.0000,3.67
https://stats47.jp/ranking/sheets-consumption-quantity,0,2,0.0000,9.00
https://stats47.jp/ranking/shimeji-consumption-quantity,0,3,0.0000,3.67
https://stats47.jp/ranking/shochu-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/shochu-consumption-quantity,0,14,0.0000,8.50
https://stats47.jp/ranking/side-job-rate,0,4,0.0000,5.75
https://stats47.jp/ranking/skin-lotion-consumption-expenditure,0,7,0.0000,11.29
https://stats47.jp/ranking/skin-milk-consumption-expenditure,0,1,0.0000,3.00
https://stats47.jp/ranking/smartphone-usage-rate-by-sex,0,3,0.0000,8.00
https://stats47.jp/ranking/snack-consumption-expenditure,0,5,0.0000,8.60
https://stats47.jp/ranking/social-expense-consumption-expenditure,0,6,0.0000,7.17
https://stats47.jp/ranking/social-sports-facility,0,13,0.0000,7.00
https://stats47.jp/ranking/software-engineer-annual-income,0,18,0.0000,21.89
https://stats47.jp/ranking/solar-power-housing,0,2,0.0000,5.50
https://stats47.jp/ranking/sole-proprietor-sales,0,8,0.0000,11.75
https://stats47.jp/ranking/sole-proprietor-sales-per-worker,0,10,0.0000,8.60
https://stats47.jp/ranking/specialized-school-count,0,6,0.0000,7.50
https://stats47.jp/ranking/specialized-school-students,0,9,0.0000,5.00
https://stats47.jp/ranking/spinach-consumption-expenditure,0,11,0.0000,9.82
https://stats47.jp/ranking/spinach-consumption-quantity,0,1,0.0000,2.00
https://stats47.jp/ranking/sports-annual-participation-rate-10plus,0,9,0.0000,9.11
https://stats47.jp/ranking/sports-club-fee-consumption-expenditure,0,6,0.0000,3.67
https://stats47.jp/ranking/sports-facility-count,0,1,0.0000,6.00
https://stats47.jp/ranking/sports-lesson-consumption-expenditure,0,3,0.0000,5.67
https://stats47.jp/ranking/sports-participation-rate-bowling,0,18,0.0000,7.17
https://stats47.jp/ranking/sports-participation-rate-golf,0,2,0.0000,6.50
https://stats47.jp/ranking/sports-participation-rate-ground-golf,0,3,0.0000,8.00
https://stats47.jp/ranking/sports-participation-rate-judo,0,8,0.0000,6.13
https://stats47.jp/ranking/sports-participation-rate-soccer,0,15,0.0000,6.47
https://stats47.jp/ranking/sports-participation-rate-softball,0,4,0.0000,9.00
https://stats47.jp/ranking/sports-participation-rate-table-tennis,0,7,0.0000,8.29
https://stats47.jp/ranking/sports-participation-rate-volleyball,0,7,0.0000,7.86
https://stats47.jp/ranking/sports-participation-rate-yoga,0,16,0.0000,7.56
https://stats47.jp/ranking/sportswear-consumption-expenditure,0,2,0.0000,3.00
https://stats47.jp/ranking/squid-consumption-expenditure,0,2,0.0000,7.00
https://stats47.jp/ranking/stillbirths-after-22-weeks,0,8,0.0000,6.75
https://stats47.jp/ranking/stomach-medicine-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/strawberry-consumption-expenditure,0,8,0.0000,8.38
https://stats47.jp/ranking/study-materials-consumption-expenditure,0,1,0.0000,28.00
https://stats47.jp/ranking/study-participation-rate-academic,0,2,0.0000,6.50
https://stats47.jp/ranking/study-participation-rate-business-skills,0,1,0.0000,4.00
https://stats47.jp/ranking/study-participation-rate-foreign-language,0,4,0.0000,5.50
https://stats47.jp/ranking/study-participation-rate-home-economics,0,5,0.0000,5.00
https://stats47.jp/ranking/study-participation-rate-nursing-care,0,2,0.0000,5.50
https://stats47.jp/ranking/sushi-takeout-consumption-expenditure,0,5,0.0000,9.80
https://stats47.jp/ranking/sweet-potato-consumption-expenditure,0,3,0.0000,8.67
https://stats47.jp/ranking/table-salt-consumption-expenditure,0,10,0.0000,8.30
https://stats47.jp/ranking/tablet-ownership-multi-person-households-per-1000,0,8,0.0000,10.00
https://stats47.jp/ranking/tableware-consumption-quantity,0,2,0.0000,3.00
https://stats47.jp/ranking/taro-consumption-expenditure,0,18,0.0000,6.50
https://stats47.jp/ranking/taxi-driver-annual-income,0,9,0.0000,8.67
https://stats47.jp/ranking/tea-drink-consumption-expenditure,0,4,0.0000,9.50
https://stats47.jp/ranking/television-consumption-expenditure,0,1,0.0000,3.00
https://stats47.jp/ranking/tempura-fry-consumption-expenditure,0,28,0.0000,7.43
https://stats47.jp/ranking/tennis-court-public,0,16,0.0000,7.38
https://stats47.jp/ranking/tertiary-industry-employees-per-establishment-census,0,10,0.0000,8.30
https://stats47.jp/ranking/theft-offenses-recognized,0,19,0.0000,7.74
https://stats47.jp/ranking/tofu-consumption-expenditure,0,6,0.0000,6.00
https://stats47.jp/ranking/toll-road-fee-consumption-expenditure,0,1,0.0000,6.00
https://stats47.jp/ranking/tomato-consumption-expenditure,0,25,0.0000,7.44
https://stats47.jp/ranking/toothbrush-consumption-expenditure,0,6,0.0000,5.50
https://stats47.jp/ranking/total-administrative-investment,0,2,0.0000,6.00
https://stats47.jp/ranking/total-overnight-guests-foreign,0,39,0.0000,8.72
https://stats47.jp/ranking/traffic-accident-death-by-age,0,4,0.0000,2.75
https://stats47.jp/ranking/traffic-accident-injuries,0,1,0.0000,2.00
https://stats47.jp/ranking/train-commuter-pass-consumption-expenditure,0,3,0.0000,3.00
https://stats47.jp/ranking/train-student-pass-consumption-expenditure,0,1,0.0000,12.00
https://stats47.jp/ranking/travel-bag-consumption-quantity,0,2,0.0000,5.50
https://stats47.jp/ranking/travel-participation-rate-day-trip,0,2,0.0000,7.00
https://stats47.jp/ranking/travel-participation-rate-domestic,0,1,0.0000,7.00
https://stats47.jp/ranking/travel-participation-rate-overseas,0,3,0.0000,7.67
https://stats47.jp/ranking/treatment-rate-asthma-inpatient,0,2,0.0000,9.00
https://stats47.jp/ranking/treatment-rate-asthma-outpatient,0,45,0.0000,3.62
https://stats47.jp/ranking/treatment-rate-cancer-inpatient,0,20,0.0000,9.75
https://stats47.jp/ranking/treatment-rate-cancer-outpatient,0,10,0.0000,8.90
https://stats47.jp/ranking/treatment-rate-circulatory-inpatient,0,1,0.0000,6.00
https://stats47.jp/ranking/treatment-rate-circulatory-outpatient,0,2,0.0000,7.00
https://stats47.jp/ranking/treatment-rate-diabetes-inpatient,0,10,0.0000,5.30
https://stats47.jp/ranking/treatment-rate-mood-disorder-inpatient,0,35,0.0000,7.03
https://stats47.jp/ranking/treatment-rate-mood-disorder-outpatient,0,36,0.0000,7.39
https://stats47.jp/ranking/treatment-rate-neurosis-outpatient,0,5,0.0000,3.80
https://stats47.jp/ranking/treatment-rate-osteoporosis-inpatient,0,1,0.0000,4.00
https://stats47.jp/ranking/treatment-rate-osteoporosis-outpatient,0,22,0.0000,9.09
https://stats47.jp/ranking/treatment-rate-schizophrenia-outpatient,0,11,0.0000,3.18
https://stats47.jp/ranking/tsuyu-tare-consumption-expenditure,0,7,0.0000,3.71
https://stats47.jp/ranking/tuna-consumption-expenditure,0,4,0.0000,8.25
https://stats47.jp/ranking/unmarried-ratio-female-30-34,0,7,0.0000,3.71
https://stats47.jp/ranking/unmarried-ratio-female-45-49,0,6,0.0000,7.67
https://stats47.jp/ranking/unmarried-ratio-male-45-49,0,6,0.0000,3.83
https://stats47.jp/ranking/vacant-housing-rate,0,17,0.0000,7.47
https://stats47.jp/ranking/vaccination-recipients-disease,0,1,0.0000,8.00
https://stats47.jp/ranking/vacuum-cleaner-consumption-expenditure,0,2,0.0000,10.00
https://stats47.jp/ranking/vegetable-seaweed-tsukudani-consumption-expenditure,0,3,0.0000,7.67
https://stats47.jp/ranking/vet-fee-consumption-expenditure,0,1,0.0000,11.00
https://stats47.jp/ranking/voter-turnout-council-district,0,1,0.0000,44.00
https://stats47.jp/ranking/voter-turnout-council-proportional,0,2,0.0000,6.50
https://stats47.jp/ranking/voter-turnout-house-proportional,0,9,0.0000,8.67
https://stats47.jp/ranking/voter-turnout-mayor,0,4,0.0000,9.00
https://stats47.jp/ranking/wakame-consumption-expenditure,0,1,0.0000,8.00
https://stats47.jp/ranking/wakame-consumption-quantity,0,37,0.0000,6.11
https://stats47.jp/ranking/water-pollution-control-law-facility-count,0,10,0.0000,8.30
https://stats47.jp/ranking/water-supply-annual-volume,0,17,0.0000,4.94
https://stats47.jp/ranking/water-supply-population,0,2,0.0000,8.00
https://stats47.jp/ranking/watermelon-consumption-quantity,0,20,0.0000,5.90
https://stats47.jp/ranking/welfare-commissioner-consultations-per-person,0,3,0.0000,5.67
https://stats47.jp/ranking/welfare-office-intellectual-disability-consultations,0,2,0.0000,4.00
https://stats47.jp/ranking/wheat-flour-consumption-expenditure,0,5,0.0000,10.40
https://stats47.jp/ranking/whisky-consumption-expenditure,0,7,0.0000,5.86
https://stats47.jp/ranking/whisky-consumption-quantity,0,15,0.0000,6.60
https://stats47.jp/ranking/white-bread-consumption-expenditure,0,25,0.0000,6.56
https://stats47.jp/ranking/whitebait-consumption-expenditure,0,9,0.0000,4.67
https://stats47.jp/ranking/wind-power-turbine-count,0,20,0.0000,6.90
https://stats47.jp/ranking/womens-dress-consumption-expenditure,0,3,0.0000,7.00
https://stats47.jp/ranking/womens-foundation-garment-consumption-expenditure,0,2,0.0000,6.50
https://stats47.jp/ranking/womens-jacket-consumption-expenditure,0,1,0.0000,3.00
https://stats47.jp/ranking/womens-shoes-consumption-expenditure,0,2,0.0000,5.00
https://stats47.jp/ranking/womens-stockings-consumption-quantity,0,9,0.0000,5.89
https://stats47.jp/ranking/womens-sweater-consumption-expenditure,0,3,0.0000,4.33
https://stats47.jp/ranking/wooden-housing-ratio,0,10,0.0000,5.70
https://stats47.jp/ranking/yellowtail-consumption-quantity,0,6,0.0000,9.33
https://stats47.jp/ranking/yokan-consumption-expenditure,0,4,0.0000,7.25
